Artist Name,Track Name,Class
The GOASTT (The Ghost Of A Saber Tooth Tiger),Animals,10
Christie Front Drive,Radio,10
The Doors,The Changeling,10
The Rolling Stones,Living In A Ghost Town,10
The Rolling Stones,Citadel,10
Lenny Kravitz,Again,10
Franz Ferdinand,Evil Eye,10
Conor Oberst,Air Mattress,10
Stiff Little Fingers,Alternative Ulster,10
Rob Mayes,Slip & Roll (feat. Jason Charles Miller),10
Rod Stewart,Stop Loving Her Today,10
The Presidents Of The United States Of America,Peaches,10
Bones Owens,Tell Me,10
Deep Purple,Throw My Bones,10
The Wallflowers,Roots And Wings,10
X Ambassadors,Renegades,10
Rush,The Spirit Of Radio,10
Bones Owens,Keep It Close,10
Oasis,Hello,10
Jacob Banks,Parade,10
Smash Into Pieces,Wake Up,10
Jimmy Eat World,Your House,10
Fun Lovin' Criminals,Scooby Snacks,10
U2,I Still Haven't Found What I'm Looking For - Remastered 2007,10
Emery,Walls,10
Fleetwood Mac,You Make Loving Fun - 2004 Remaster,10
Bass Drum of Death,Get Found,10
Michelle Branch,Everywhere,10
The Sounds,Painted By Numbers,10
Jack White,Sixteen Saltines,10
Judas Priest,Living After Midnight,10
Momma,Biohazard,10
Black Mountain,Wucan,10
The Kills,Future Starts Slow,10
U2,I Still Haven't Found What I'm Looking For,10
U2,I Still Haven't Found What I'm Looking For,10
All Them Witches,41,10
Quaker City Night Hawks,Good Evening,10
Alice In Chains,Down In A Hole,10
Guns N' Roses,It's So Easy,10
The Dandy Warhols,Godless,10
tortugan√≥nima,Espejos Dorados,10
Led Zeppelin,The Rover - 1993 Remaster,10
Transvision Vamp,I Want Your Love,10
Transvision Vamp,I Want Your Love,10
Billy Idol,White Wedding,10
Carolina Liar,Show Me What I'm Looking For,10
Tony Spinner,Walkin' The Dawg,10
Nothing,Zero Day,10
King Crimson,Starless And Bible Black,10
Bones Owens,When I Think About Love,10
Warrant,The Bitter Pill,10
Led Zeppelin,Immigrant Song - Remaster,10
Marie Byrd Land Band,Catatumbo Lightnings,10
Robin McAuley,Wanna Take a Ride,10
Modest Mouse,Float On,10
R.E.M.,Turn You Inside-Out - Remastered,10
Neil Young,Like a Hurricane - 2003 Remaster,10
The Beaches,Give It Up,10
Rage Against The Machine,Guerrilla Radio,10
Fiona Apple,Criminal,10
Sammy Hagar,Give To Live,10
Limp Bizkit,Break Stuff,10
Steely Dan,Hey Nineteen,10
Highly Suspect,Little One,10
HAIM,The Wire,10
Dio,Holy Diver,10
Stick Figure,Shine,10
The Dose,Cold Hands,10
Blackberry Smoke,Waiting for the Thunder,10
All About Eve,Flowers In Our Hair,10
Rage Against The Machine,Bulls On Parade,10
Creedence Clearwater Revival,Bad Moon Rising - Live At The Woodstock Music & Art Fair / 1969,10
FEVER 333,(The First Stone) Changes [feat. Yelawolf],10
girl in red,Serotonin,10
Jacob Bryant,More Than One Year,10
Woolbright,Tuesday,10
AC/DC,Live Wire,10
Pearl Jam,Dance Of The Clairvoyants,10
Japandroids,Near To The Wild Heart Of Life,10
Supergrass,"Tales of Endurance, Pt. 4, 5 & 6",10
DREAMERS,Palm Reader,10
Lynyrd Skynyrd,Free Bird,10
Emrah Alpat,Hunhar,10
Trey Anastasio,Sand - Live,10
Danzig,Her Black Wings,10
Urban Dance Squad,Demagogue,10
Sun Seeker,IFSN,10
Whitesnake,Here I Go Again - 2018 Remaster,10
Whitesnake,Here I Go Again - 2018 Remaster,10
U2,Bad - Remastered 2009,10
Jane's Addiction,Stop,10
The Aces,Stuck,10
Camel,Echoes,10
Oliver Tree,Let Me Down,10
Hurts,Miracle,10
The Exorcist GBG,Venus,10
bandofyou,Oblivion,10
Plague Vendor,Night Sweats - Edit,10
The Lazy Eyes,The Seaside - Edit,10
Ron Gallo,"Young Lady, You're Scaring Me",10
Bobby Saint,Unholy,10
Rival Sons,Do Your Worst,10
"Depeche Mode, Francois Kevorkian",Personal Jesus - Original Single Version,10
The Beatles,Hey Jude - Remastered 2015,10
Dirty Deep,Two Rocks in a Whiskey,10
Jolly Jumpers,Palomino,10
YONAKA,Seize the Power,10
Bob Marley & The Wailers,Three Little Birds,10
The Steel Woods,I Need You (feat. Ashley Monroe),10
AC/DC,Back In Black,10
AC/DC,Back In Black,10
The Beaches,Let's Go,10
Red Hot Chili Peppers,Show Me Your Soul,10
Guns N' Roses,Live And Let Die,10
No Fit State,On Your Own,10
Jean Loup,Valerio Benustelli,10
Sugar Ray,Someday - Remastered,10
INXS,Listen Like Thieves,10
Metallica,The Unforgiven,10
Kasabian,Wasted,10
Weezer,Pork And Beans,10
Les Big Byrd,Sn√∂-Golem,10
Hatfield & The North,The Yes No Interlude,10
Motorbike James,Common Sensei,10
Screaming Headless Torsos,Vinnie,10
Brand X,Red,10
The Struts,Ballroom Blitz,10
The Libertines,Time For Heroes,10
Live,Selling The Drama,10
Mob Rich,Made To Fall,10
Roosevelt Collier,Sun up Sun Down,10
St. Vincent,Cruel,10
Our Lady Peace,Superman's Dead,10
The Birthday Party,Mr Clarinet,10
Foreign Air,Wake Me Up,10
Sonic Youth,Kool Thing,10
Betcha,July,10
LP,The One That You Love,10
Modest Mouse,"The Ground Walks, with Time in a Box",10
Gin Wigmore,H B I C,10
Prince,When Doves Cry,10
Creedence Clearwater Revival,Born On The Bayou - Live At The Woodstock Music & Art Fair / 1969,10
Hardal,Leyla,10
Saving Abel,Drowning (Face Down),10
Primus,Jerry Was A Race Car Driver,10
Black Rebel Motorcycle Club,Spread Your Love,10
Moon Taxi,Red Hot Lights,10
Andy Bell,Love Comes In Waves,10
Philip Sayce,Black Roller Coming,10
Valerian Swing,Scilla,10
FIDLAR,Can‚Äôt You See,10
U2,Where The Streets Have No Name - Remastered,10
Boston,Foreplay / Long Time,10
Martin Luke Brown,Opalite,10
The White Stripes,The Hardest Button to Button,10
KID BRUNSWICK,Bipolar Rhapsody,10
Keane,Fly To Me,10
Dead Meadow,What Needs Must Be,10
Greta Van Fleet,Highway Tune,10
Red Hot Chili Peppers,Good Time Boys - Remastered,10
MILLY,Star Spangled Banner,10
ZZ Top,Legs - 2008 Remaster,10
Rivals,Alkaline,10
Modest Mouse,We Are Between,10
Otherwise,Soldiers,10
George Michael,Faith - Remastered,10
The Arcs,Outta My Mind,10
Joey Ramone,What a Wonderful World,10
Highly Suspect,Lydia,10
Pale Waves,Change,10
Swearin',Grow into a Ghost,10
Cracker,Low,10
Atreyu,The Time Is Now,10
Mashina,◊ú◊î◊™◊®◊ê◊ï◊™ ◊†◊¢◊ï◊®◊ô◊ù ◊©◊ú◊ï◊ù ◊ê◊î◊ë◊î,10
Jeff Beck,Isolation,10
Lene Lovich,Bird Song,10
Refused,Born On The Outs,10
Tim Montana,Do It Fast,10
The Breeders,Cannonball,10
Incubus,Summer Romance (Anti-Gravity Love Song),10
Resolve,Seasick Sailor,10
Feeder,Children of the Sun,10
Bon Jovi,Do What You Can - Single Edit,10
Flying Colors,More,10
Matthew Sweet,Girlfriend,10
Fleetwood Mac,The Chain - 2004 Remaster,10
Trash Boat,Silence Is Golden,10
Hazvuvim,◊ñ◊®◊ñ◊ô◊®◊ô◊ù,10
Black Honey,Beaches,10
Jesus Jones,Right Here Right Now,10
Nothing More,Fade In / Fade Out,10
Jimi Hendrix,Purple Haze,10
Sublime,What I Got,10
Buffalo Fuzz,Perfect Man,10
Superego,Riders,10
The Cure,A Night Like This,10
Steely Dan,Black Friday,10
Bloody Knees,Not Done,10
Jagwar Twin,Down to You,10
Alice Cooper,Social Debris,10
Jimmy Eat World,Hear You Me,10
Barenaked Ladies,One Week,10
Avril Lavigne,Tomorrow,10
The Smashing Pumpkins,Drown,10
Ratt,Givin' Yourself Away,10
Sixx:A.M.,Life Is Beautiful 2017,10
Ozzy Osbourne,Shot in the Dark,10
Beck,Fuckin With My Head (Mountain Dew Rock),10
P.O.D.,Youth of the Nation,10
Green Day,Longview,10
Airways,Out Of Luck,10
Billy Idol,Eyes Without A Face - Remastered,10
Billy Idol,Eyes Without A Face - Remastered,10
Phosphorescent,Ride On / Right On,10
Fontaines D.C.,Televised Mind,10
L.A. WITCH,Sleep,10
Def Leppard,Rock Of Ages,10
Nova Twins,Undertaker - FEVER 333 Remix,10
Bring Me The Horizon,¬ø (feat. Halsey),10
Cake,The Distance,10
Godsticks,Victim - Edit,10
The Joy Formidable,Into the Blue - Single Edit,10
Holy Wars,LITTLE GODZ,10
Aerosmith,Janie's Got A Gun,10
Golden Earring,Twilight Zone,10
Jackie Hayes,eye 2 eye,10
The Detroit Cobras,Cha Cha Twist,10
TOTO,Hold the Line,10
Journers,Yok Mu ?,10
The Raconteurs,Salute Your Solution,10
Jesse Roper,The Hurricane's Eye,10
Bryan Adams,Here I Am - End Title,10
AJICO,L.L.M.S.D.,10
Pixies,Here Comes Your Man,10
Billy F Gibbons,My Lucky Card,10
TU,Absinthe & A Cracker,10
The Steel Woods,All of These Years,10
Carmella Gross & Wagner,◊õ◊®◊û◊ú◊î ◊í◊®◊ï◊° ◊ï◊ê◊í◊†◊®,10
OurR,Well,10
Red Sun Rising,Stealing Life,10
Beastie Boys,Fight For Your Right,10
Kasabian,L.S.F.,10
Greta Van Fleet,Edge Of Darkness,10
CLEWS,Crushed,10
Pearl Jam,Alive,10
Watertank,The Ejector Side,10
Pearl Jam,Daughter (Remastered),10
Arcade Fire,Rebellion (Lies),10
Y&T,I Believe In You,10
L≈™N,demolition (Ruined by Glass Petals),10
Pet Shop Boys,West End Girls - 2001 Remaster,10
Midtown,Become What You Hate,10
U2,Bullet The Blue Sky,10
Infectious Grooves,Lock It In The Pocket,10
Voyager,Entropy,10
Django Django,Default,10
Supergrass,Moving,10
HUNNY,Xbox Luvr,10
Quiet Riot,Cum on Feel the Noize,10
Badflower,The Jester,10
FEVER 333,Trigger,10
The Blasters,American Music,10
Hollow,Caterpillar,10
The Offspring,The Kids Aren't Alright,10
Mob Rich,Funeral,10
Diskopunk,Fire,10
Bauhaus,Stigmata Martyr,10
Dashboard Confessional,We Fight,10
IMMERSE,With You,10
Lush,Nothing Natural,10
Philip Sayce Group,Morning Star,10
3 Doors Down,Your Arms Feel Like home,10
ILLENIUM,Crawl Outta Love - The Glitch Mob Remix,10
Diamanda Gal√°s,Do You Take This Man?,10
Black Orchid Empire,Winter Keeps Us Warm,10
The Birthday Party,Release The Bats,10
The Cult,Wild Flower,10
Rage Against The Machine,Bullet In The Head,10
Johnny Winter,"Johnny B. Goode - Live at The Woodstock Music & Art Fair, August 18, 1969",10
The Revel,And It Goes,10
Artur Menezes,Fading Away,10
Tropidelic,Snowman (with Dirty Heads),10
Skillet,Back from the Dead,10
Starcastle,Lady of the Lake,10
Patti Smith,Rock N Roll Nigger,10
Desert Sessions,Crucifire,10
Black Honey,I Like The Way You Die,10
Sonia Leigh,Jack Is Back,10
Cage The Elephant,Spiderhead,10
Sad Night Dynamite,Krunk - LARRY PINK THE HUMAN Remix,10
Alcest,Autre temps,10
The Raconteurs,Broken Boy Soldier,10
Dishwalla,Counting Blue Cars (Tell Me Your Thoughts On God),10
Kaiser Chiefs,Ruby,10
Jimi Hendrix,Hey Joe,10
The Jesus and Mary Chain,Degenerate,10
Lera Lynn,Shape Shifter,10
The Cringe,I Can't Take It No More,10
Meg Myers,Numb,10
Elephant Gym,Êò•Èõ®,10
Paul McCartney,Find My Way,10
At The Drive In,Arcarsenal,10
PVRIS,Dead Weight,10
grandson,Oh No!!!,10
Garbage,Queer,10
Uncut,Gold Digger Woman,10
Butthole Surfers,Pepper,10
Berry Sakharof,◊õ◊û◊î ◊ô◊ï◊°◊ô,10
cleopatrick,GOOD GRIEF,10
Van Halen,Mean Street - 2015 Remaster,10
DeWolff,Live Like You,10
Nothing But Thieves,Forever & Ever More,10
Wolf People,Silbury Sands,10
Frank Carter & The Rattlesnakes,Devil Inside Me,10
Eagles,Hotel California - 2013 Remaster,10
Last Train,Disappointed,10
Metric,Combat Baby,10
The Replacements,Bastards of Young - 2008 Remaster,10
Last Train,Way Out,10
Mantra,I Want,10
Greta Van Fleet,Rolling In The Deep - Recorded At Spotify Studios NYC,10
Parquet Courts,Black And White,10
Incubus,Megalomaniac,10
Tkay Maidza,Where Is My Mind?,10
Fleetwood Mac,Big Love,10
Machine Gun Kelly,DAYWALKER! (feat. CORPSE),10
Kisnue,BICCOY (Baby I Can‚Ä≤t Concentrate On You),10
Franz Ferdinand,The Dark Of The Matin√©e,10
NOISY,I Wish I Was A...,10
New Model Army,The Hunt - 2005 Remaster,10
Escape the Fate,Unbreakable,10
Thrice,Red Sky,10
Coldplay,Talk,10
Jack Rabbit Slim,Rock-a-Cha,10
The Clash,I Fought the Law,10
Sad Night Dynamite,Smoke Hole,10
David Bowie,Let's Dance - 2002 Remaster,10
Run The Jewels,the ground below (feat. Royal Blood) - Royal Jewels Mix,10
Red Hot Chili Peppers,Fight Like A Brave,10
Bon Jovi,Limitless,10
Kaiser Chiefs,Oh My God,10
O.R.k.,Kneel to Nothing,10
The Black Keys,Too Afraid to Love,10
Deaf Havana,Happiness - Reworked,10
Switchfoot,Dare You To Move,10
Violent Soho,Covered in Chrome,10
The Goo Goo Dolls,Over You,10
Sleater-Kinney,Worry With You,10
Franz Ferdinand,Ulysses,10
The Bravery,Believe,10
Marmozets,Habits,10
Red Hot Chili Peppers,Look Around,10
Fortisakharof,◊†◊¢◊ú◊ô◊ô◊ù,10
Tigercub,Stop Beating on My Heart (Like a Bass Drum),10
Mondo Generator,"So High, So Low",10
Sheryl Crow,My Favorite Mistake,10
Limp Bizkit,Down Another Day,10
Scorpions,Rock You Like a Hurricane,10
Briston Maroney,The Garden,10
The Libertines,Gunga Din,10
Marilyn Manson,Sweet Dreams (Are Made Of This),10
Softcult,Another Bish,10
Briston Maroney,It's Still Cool If You Don't,10
Red Lorry Yellow Lorry,Talk About The Weather,10
BLOXX,Coming Up Short,10
Refused,REV001,10
Kaiser Chiefs,Everyday I Love You Less and Less,10
The Stooges,Gimme Danger - Bowie Mix,10
We Are PIGS,The Red,10
Gleemer,Gauze,10
Royal Blood,Hole in Your Heart,10
Duran Duran,Five Years,10
Blues Pills,Black Smoke,10
Alice In Chains,Heaven Beside You,10
Refused,New Noise,10
Klone,Yonder,10
Beartooth,The Past Is Dead,10
Kutiman,Sakla Beni,10
Radiohead,Bodysnatchers,10
Saint Louis,Carry Me Away,10
Turnstile,I Don't Wanna Be Blind,10
The Strokes,Under Cover of Darkness,10
King Gizzard & The Lizard Wizard,O.N.E.,10
Picture This,Troublemaker,10
Dirty Heads,Bum Bum,10
Atreyu,Catastrophe,10
The Cure,10:15 Saturday Night,10
Stone Temple Pilots,Creep,10
U2,So Cruel,10
Incubus,Anna Molly,10
Joel Hoekstra‚Äôs 13,Hard to Say Goodbye,10
Tooth & Nail,Done Me Wrong,10
Super Furry Animals,Golden Retriever,10
24HOURS,Step By Step,10
Phoxjaw,Trophies in the Attic,10
The Mars Volta,Inertiatic Esp,10
Hands Like Houses,The Water,10
The Jesus and Mary Chain,April Skies,10
The Black Keys,Lonely Boy,10
Demob Happy,Mother Machine,10
The Cranberries,Zombie - Acoustic Version,10
Dinosaur Jr.,Start Choppin',10
DJ Perro,Jazztas,10
Dudu Tassa,◊î◊©◊ô◊ë◊î,10
Mars Red Sky,Strong Reflection,10
The Warning,Survive,10
Mura Masa,vicarious living anthem,10
Nothing But Thieves,Amsterdam,10
Fugazi,Waiting Room,10
The Velvet Underground,Rock and Roll - Full Length Version; 2015 Remaster,10
Bryan Adams,I Thought I'd Seen Everything,10
Tom Morello,Marching on Ferguson,10
Guns N' Roses,Mama Kin,10
The Record Company,Ball And Chain,10
Year Of The Rabbit,Rabbit Hole,10
my bloody valentine,in another way,10
Penfold,M,10
Liz Lawrence,Down For Fun,10
Green Day,Boulevard of Broken Dreams,10
The 1975,Girls,10
David Bowie,Let's Dance - 1999 Remaster,10
The Church,"North, South, East and West",10
The Hives,Walk Idiot Walk,10
Coldplay,Princess of China,10
SASAMI,Not The Time,10
The Chameleons,Swamp Thing,10
A Perfect Circle,3 Libras,10
Hamish Hawk,Calls to Tiree,10
Catfish and the Bottlemen,Longshot,10
They Might Be Giants,Birdhouse in Your Soul,10
Sting,So Lonely - My Songs Version,10
KALEO,Alter Ego,10
the sleepover disaster,Dark Star,10
Jean-Luc Ponty,The Trans-Love Express,10
Grizfolk,The Ripple,10
Demob Happy,Less Is More,10
ARXX,Iron Lung,10
My Chemical Romance,Dead!,10
Seething Akira,Ded,10
Blacktop Mojo,Dream On,10
Rammstein,Du hast,10
Caskets,Lost in Echoes,10
Talk Talk,Life's What You Make It - 1997 Remaster,10
Beck,Beercan,10
Spock's Beard,To Breathe Another Day,10
The Amazons,Mother - Single Version,10
The Amazons,Mother,10
Black Sabbath,Iron Man - 2012 - Remaster,10
Dream Theater,On the Backs of Angels,10
Black Sabbath,Iron Man - 2012 - Remaster,10
Dudu Tassa,◊î◊í◊ï◊ú◊î,10
Paul McCartney,No More Lonely Nights (Ballad) - Remastered 1993,10
Sleater-Kinney,One More Hour,10
Sick Puppies,Where Do I Begin,10
Sly & The Family Stone,"Medley: Higher/Music Lover - Live at The Woodstock Music & Art Fair, August 17, 1969",10
Kris Barras Band,Ignite (Light It Up),10
Ghostemane,Lazaretto,10
Rites of Spring,For Want of,10
Pretenders,Middle of the Road - 2007 Remaster,10
Marcy Playground,Saint Joe On The School Bus,10
Thirty Seconds To Mars,Attack,10
Alien Ant Farm,Everything She Wants,10
Joy Room,What's Your Number?,10
Walking On Cars,Catch Me If You Can,10
Girls Against Boys,Super-fire,10
KALEO,Hot Blood,10
The Cure,Pictures Of You - Remastered,10
Badflower,30,10
Salem,DRACULADS,10
Rob Zombie,Crow Killer Blues,10
ZZ Top,Gimme All Your Lovin',10
Big Head Todd and The Monsters,Long Coal Train,10
Kansas,Carry on Wayward Son,10
Kansas,Carry on Wayward Son,10
Kayzo,Before The Storm,10
Lalalar,Hi√ß Mutlu Olmam Daha ƒ∞yi,10
Alien Ant Farm,Smooth Criminal,10
L7,Fake Friends (feat. Joan Jett),10
The Dandy Warhols,Bohemian Like You,10
MOD SUN,Betterman,10
Sports Team,Happy (God‚Äôs Own Country),10
Aviv Geffen,◊¢◊¶◊ï◊ë ◊ë◊ú◊¢◊ì◊ô◊ô◊ö,10
System Of A Down,Shame,10
Prophets Of Rage,Heart Afire,10
Pearl Jam,Sirens,10
BUT Î≤ó,The Piper,10
Halestorm,Mayhem,10
Marcus King,The Well,10
The Word Alive,NO WAY OUT,10
Something Corporate,Punk Rock Princess,10
The Rakes,1989,10
Smith/Kotzen,Taking My Chances,10
jxdn,So What!,10
Stone Sour,Fabuless,10
Holy Wars,TV DINNER,10
The Glorious Sons,Closer To The Sky,10
10 Years,The Unknown,10
TT Grace,Baby Come Back,10
Green Day,Basket Case,10
AFI,Snow Cats,10
Blue Öyster Cult,(Don't Fear) The Reaper,10
Lower Than Atlantis,Had Enough,10
Young the Giant,Superposition,10
Slaves,One More Day Won‚Äôt Hurt,10
Jools,How Can Some Experience What Pride Is Without Liberation for All?,10
AC/DC,You Shook Me All Night Long,10
TOKYO ROSE,BLVCK,10
Whyel,Bricks To The Butterfly,10
Cake,Short Skirt / Long Jacket,10
Ryan Kinder,Keep Up,10
The Physics House Band,Teratology,10
Emily Wolfe,Atta Blues,10
morgxn,LOSING MYSELF,10
The Used,Cathedral Bell,10
Toad The Wet Sprocket,Starting Now,10
King Crimson,Red,10
The Cult,Lil' Devil,10
Cold War Kids,Who‚Äôs Gonna Love Me Now,10
Smol Data,Salaried (Bankruptcy Eve),10
Tigress,Power Lines,10
Paramore,Misery Business,10
Sevendust,Home,10
Saint Agnes,Welcome to Silvertown,10
AJ Ghent [ j-ent ],Power,10
Bush,The Chemicals Between Us - Remastered,10
Zen Guerrilla,Moonage Daydream,10
Thrice,Black Honey,10
Rise Against,Nowhere Generation,10
You Me At Six,MAKEMEFEELALIVE,10
Richie Kotzen,Venom,10
Airways,Reckless Tongue,10
Beck,Dear Life,10
Greenleaf,Our Mother Ash,10
Extreme,Get The Funk Out,10
The Black Crowes,Hard To Handle,10
Pretenders,I Didn't Know When to Stop,10
Gary Clark Jr.,Come Together,10
Jimi Hendrix,All Along the Watchtower,10
Jimi Hendrix,All Along the Watchtower,10
Angel Snow,Something‚Äôs Got a Hold on Me,10
Veruca Salt,Seether,10
Sponge,Plowed,10
Journey,"Any Way You Want It - Live at Cobo Hall in Detroit, Michigan, August 1980",10
Gene Loves Jezebel,Break the Chain,10
Von Pariahs,I Want Her,10
ZZ Top,La Grange - 2005 Remaster,10
ZZ Top,La Grange - 2005 Remaster,10
Kat Von D,Exorcism,10
Set It Off,Catch Me If You Can,10
Garbage,Stupid Girl,10
Red Hot Chili Peppers,Give It Away,10
MOSES,You Need L,10
Coldplay,Yellow,10
Nothing But Thieves,Sorry,10
Bruce Springsteen,The Power Of Prayer,10
The Pale White,Glue,10
AlienBlaze,Romantically Dead,10
Velvet Two Stripes,Drinks,10
Tigers Jaw,Hesitation,10
Lucero,Outrun the Moon,10
The Vines,Highly Evolved,10
Throwing Muses,Not Too Soon,10
Amber Run,Neon Circus,10
Truckfighters,Desert Cruiser,10
Henrik Freischlader,Openness,10
PUP,Rot,10
Dead Ghosts,Roky Said,10
Nothing But Thieves,Unperson,10
TV On The Radio,Happy Idiot,10
Kayzo,Night Terror (feat. Of Mice & Men),10
The Groans,Colors,10
Ghum,Saturn,10
Nothing,Blue Line Baby,10
Dumpstaphunk,In Time,10
Muse,Panic Station,10
Excision,Unbound,10
White Reaper,Might Be Right,10
Mazare,Berserker,10
The Cult,Love Removal Machine,10
Caspian,Echo and Abyss,10
Filter,Hey Man Nice Shot,10
Greta Van Fleet,"Lover, Leaver",10
Metallica,Enter Sandman,10
The Killers,Out Of My Mind,10
Never Not Nothing,Me.TV (feat. Bobby Gillespie),10
The Post War,Bend,10
Thirty Seconds To Mars,Dangerous Night,10
Red Hot Chili Peppers,Californication,10
Sisters of Mercy,Dominion / Mother Russia - New Version for Digital,10
Imagine Dragons,Follow You,10
Arik Einstein,◊©◊ë◊ô◊®,10
Lilith Czar,Anarchy,10
Black Stone Cherry,Blame It on the Boom Boom,10
Gary Clark Jr.,Bright Lights,10
Of Mice & Men,The Calm,10
Grup Ses,Motorize (with Da Poet & Elektro Hafƒ±z),10
black midi,953,10
Lucinda Williams,You Can't Rule Me,10
Cocteau Twins,Cherry-coloured Funk,10
Franz Ferdinand,Always Ascending,10
Tom Morello,Battle Sirens (feat. Knife Party),10
Electric Enemy,Heartache Melody,10
Coldplay,Every Teardrop Is a Waterfall,10
Aerosmith,Train Kept a Rollin',10
Paulo Mendonca,U got 2 believe,10
Myles Kennedy,A Thousand Words,10
Molassess,Through the Hollow,10
Alanis Morissette,Hands Clean,10
The Stone Roses,I Am the Resurrection - Remastered,10
Blondie,Hanging On The Telephone,10
OurR,MUNG,10
Aerosmith,Livin' On The Edge,10
Bring Me The Horizon,nihilist blues (feat. Grimes),10
Staind,It's Been Awhile,10
The Vines,Ride,10
Cheap Trick,Light Up The Fire,10
Keane,Silenced By The Night,10
Muse,Stockholm Syndrome,10
Trophy Eyes,Figure Eight,10
Candlebox,Far Behind,10
Nothing More,Go To War,10
Flasher,Punching Up,10
BAND-MAID,about Us,10
Primus,Tommy The Cat,10
Kendell Marvel,Lowdown & Lonesome,10
Greeley Estates,Blue Morning,10
Rage Against The Machine,Renegades Of Funk,10
