Artist Name,Track Name,Popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_in min/ms,time_signature,Genre
Super Besse,Zabiraiu,28,0.58,0.877,4,-7.782,0,0.0519,0.00165,0.773,0.111,0.902,140.003,261707,4,6
Super Besse,Holod,41,0.517,0.881,7,-6.079,1,0.0541,0.00709,0.72,0.118,0.832,166.985,292235,4,6
Super Furry Animals,Golden Retriever,43,0.521,0.782,2,-4.942,1,0.0349,0.00424,0.0102,0.106,0.641,126.254,145760,4,10
Super Slam Bros.,Illegal Dino Racing,25,0.391,0.851,7,-13.84,1,0.0676,0.00403,0.794,0.212,0.0645,139.843,145133,4,8
Superbloom,Whatever,36,0.385,0.972,3,-3.816,0,0.0648,0.000193,0.000413,0.302,0.398,141.041,186635,4,1
Superbloom,Whatever,36,0.385,0.972,3,-3.816,0,0.0648,0.000193,0.000413,0.302,0.398,141.041,186635,4,6
Superbloom,Whatever,36,0.385,0.972,3,-3.816,0,0.0648,0.000193,0.000413,0.302,0.398,141.041,186635,4,10
Superego,Riders,17,0.498,0.653,11,-5.61,1,0.029,0.00871,0.0591,0.393,0.619,150.05,210985,4,10
Superflat,Overcome,37,0.665,0.861,7,-6.808,1,0.209,0.00392,0.69,0.117,0.698,123.058,160976,4,6
Superflat,We The People - Skeleton Lipstick Remix,30,0.788,0.93,11,-7.996,0,0.103,0.0578,0.484,0.0683,0.427,120.006,208500,4,6
Supergrass,Alright,72,0.467,0.958,4,-4.808,0,0.0775,0.000479,0.199,0.299,0.701,145.92,180880,4,1
Supergrass,"Tales of Endurance, Pt. 4, 5 & 6",53,0.282,0.648,9,-7.604,0,0.0291,0.012,0.401,0.216,0.117,91.536,331427,4,1
Supergrass,"Tales of Endurance, Pt. 4, 5 & 6",53,0.282,0.648,9,-7.604,0,0.0291,0.012,0.401,0.216,0.117,91.536,331427,4,6
Supergrass,Moving,51,0.467,0.853,7,-6.661,1,0.0377,0.00731,0.000863,0.354,0.236,110.953,266800,4,10
Supergrass,Sun Hits The Sky,46,0.374,0.842,7,-12.169,0,0.045,4.08E-05,0.565,0.118,0.352,150.484,291370,4,10
Supergrass,"Tales of Endurance, Pt. 4, 5 & 6",53,0.282,0.648,9,-7.604,0,0.0291,0.012,0.401,0.216,0.117,91.536,331427,4,10
Superheaven,Life In a Jar,40,0.484,0.872,1,-5.586,1,0.0559,0.000384,0.000672,0.148,0.347,150.027,222208,4,10
Superheaven,Next To Nothing,34,0.437,0.8,8,-5.296,1,0.0327,0.000222,0.0582,0.0814,0.292,164.073,244359,4,10
Supertramp,Give A Little Bit,75,0.531,0.818,2,-5.358,1,0.0452,0.0694,0.0096,0.263,0.471,90.767,4.13621667,4,10
Supertramp,Just Another Nervous Wreck - 2010 Remastered,43,0.352,0.786,3,-5.709,1,0.0538,0.535,0.000572,0.109,0.523,151.314,265680,4,10
"Sur Theka, Shubham Bharti",Kaari Ratiyan,7,0.575,0.645,7,-6.421,1,0.0348,0.204,0.00013,0.194,0.166,123.955,5.658033333,3,0
Suray Sertin,Super Good Times,50,0.837,0.518,6,-8.914,1,0.333,0.318,0.082,0.101,0.247,115.06,221217,4,1
Suray Sertin,Super Good Times,50,0.837,0.518,6,-8.914,1,0.333,0.318,0.082,0.101,0.247,115.06,221217,4,6
Sure Sure,This Must Be The Place,64,0.886,0.371,5,-10.542,1,0.0465,0.349,0.00138,0.0985,0.928,115.026,219261,4,6
Sure Sure,Funky Galileo,63,0.802,0.325,10,-9.327,1,0.0466,0.164,0.162,0.156,0.648,110.995,246200,4,6
"Suresh Wadkar, Nitin Mukesh",Tu Mujhe Suna,15,0.513,0.684,2,-10.309,1,0.04,0.969,0.00551,0.36,0.892,132.581,4.66865,4,3
Surf Curse,Freaks,86,0.346,0.944,9,-9.874,1,0.0485,4.16E-05,0.565,0.0546,0.403,179.63,147036,4,1
Surf Curse,Freaks,61,0.346,0.944,9,-9.874,1,0.0485,4.16E-05,0.565,0.0546,0.403,179.63,2.4506,4,9
Surf Curse,Freaks,88,0.345,0.941,9,-9.918,1,0.0466,3.84E-05,0.633,0.0511,0.407,179.626,2.45103333,4,9
Surf Curse,Freaks,86,0.346,0.944,9,-9.874,1,0.0485,4.16E-05,0.565,0.0546,0.403,179.63,147036,4,9
Surf Curse,Freaks,86,0.346,0.944,9,-9.874,1,0.0485,4.16E-05,0.565,0.0546,0.403,179.63,147036,4,10
Surfer Blood,Parkland (Into the Silence),26,0.414,0.828,9,-6.395,1,0.0354,0.0411,0.00942,0.107,0.894,175.883,225987,4,1
Surfer Blood,Parkland (Into the Silence),26,0.414,0.828,9,-6.395,1,0.0354,0.0411,0.00942,0.107,0.894,175.883,225987,4,6
Surfing,Lifetime,40,0.523,0.923,5,-7.203,0,0.0329,0.00152,0.878,0.353,0.796,94.012,203387,4,6
"Surprise, Surprise",Savannah Conley,48,0.481,0.134,1,-17.099,1,0.0461,0.608,9.02E-05,0.0992,0.0753,120.27,3.937933333,3,0
Survivor,"Burning Heart - From ""Rocky IV"" Soundtrack",67,0.652,0.609,9,-9.684,0,0.028,0.298,8.79E-06,0.0573,0.646,98.125,230107,4,10
Survivor,High on You,55,0.659,0.714,7,-9.811,1,0.0321,0.398,1.15E-05,0.174,0.871,125.152,248200,4,10
Susan Tedeschi,It Hurt So Bad,38,0.354,0.518,9,-6.122,1,0.0949,0.68,3.46E-05,0.685,0.528,207.934,361480,3,2
Sutej Singh,The Comeback Trail,13,0.358,0.793,11,-6.997,1,0.0384,0.00021,0.925,0.19,0.278,140,402000,4,6
Sutej Singh,Timeless,15,0.212,0.623,1,-7.984,1,0.0395,0.000216,0.905,0.084,0.151,120.038,547187,4,6
Suzi Quatro,I Wanna Be Free,32,0.846,0.543,11,-8.865,0,0.0404,0.579,0.000236,0.134,0.606,117.372,191640,4,10
Suzi Quatro,Suicide - 2017 Remaster,34,0.634,0.365,2,-12.698,1,0.0321,0.0212,0.00631,0.284,0.344,114.928,247169,4,10
Svalbard,Listen to Someone,38,0.225,0.926,3,-5.378,0,0.0556,1.27E-05,0.595,0.0804,0.165,128.574,310547,3,8
"Svante Söderqvist, Adam Forkelid, Calle Rasmusson",I Loves You Porgy,51,0.401,0.187,5,-16.796,1,0.0351,0.945,0.94,0.311,0.156,112.55,5.119116667,4,7
Swaine Delgado,F Me Up,40,0.738,0.568,11,-12.5,0,0.0323,0.541,0.664,0.109,0.239,109.294,324323,4,6
Swales,The Night,33,0.794,0.705,4,-8.05,0,0.0499,0.00495,0.901,0.201,0.702,126.004,190476,4,6
Swamp Dogg,"Sleeping Without You Is a Dragg (feat. Justin Vernon, Jenny Lewis)",41,0.674,0.313,5,-11.384,1,0.0425,0.289,0.0803,0.091,0.514,77.019,241773,4,2
Swamp Dogg,"Good, Better, Best",40,0.84,0.405,10,-11.714,0,0.16,0.336,0.0347,0.111,0.814,90.036,170040,4,9
SWARM,Make It Out Alive,36,0.378,0.988,6,-2.863,1,0.31,0.0167,1.57E-05,0.103,0.227,95.206,202105,4,8
Swarm,The Deed Is Done,10,0.504,0.99,1,-1.858,1,0.128,3.38E-05,0.0578,0.356,0.182,115.047,203600,4,8
Swastik The Band,Jogi,37,0.55,0.648,2,-6.5,0,0.0557,0.276,9.72E-05,0.069,0.352,80.03,6.280916667,4,0
Swearin',Grow into a Ghost,25,0.326,0.897,1,-6.622,0,0.0793,0.0093,0.288,0.115,0.401,164.741,191493,4,1
Swearin',Grow into a Ghost,25,0.326,0.897,1,-6.622,0,0.0793,0.0093,0.288,0.115,0.401,164.741,191493,4,10
"Swedish House Mafia, Ty Dolla $ign, 070 Shake",Lifetime (with Ty Dolla $ign & 070 Shake),75,0.591,0.719,11,-7.824,0,0.215,0.0201,3.17E-06,0.906,0.142,100.014,3.11341667,4,9
Sweet,Action - Single Version,32,0.312,0.818,2,-5.473,1,0.0521,0.0608,0.00892,0.129,0.622,172.961,198680,4,10
Sweet,Ballroom Blitz,57,0.626,0.879,6,-6.6,0,0.0777,0.0228,0.000193,0.0471,0.878,108.434,240629,4,10
Sweet Misery,Tré Burt,53,0.614,0.546,2,-6.858,1,0.0296,0.625,2.38E-06,0.0957,0.435,87.353,3.155483333,4,0
Sweetwater,What's Wrong - Live at Woodstock 1969 Version,26,0.47,0.755,2,-8.472,1,0.151,0.263,0.0561,0.959,0.431,83.66,623733,4,10
Swervedriver,Rave Down,26,0.129,0.962,9,-4.327,1,0.0706,1.55E-06,0.825,0.0968,0.324,170.165,308253,4,6
Swifta Beater,Yeah Yeah 2,26,0.557,0.764,1,-7.928,0,0.117,0.00875,0.148,0.213,0.524,140.041,185213,4,5
Swimm,Man's Man,40,0.697,0.667,9,-6.354,1,0.0395,0.0038,2.08E-06,0.236,0.698,136.051,187059,3,1
Swimm,Man's Man,40,0.697,0.667,9,-6.354,1,0.0395,0.0038,2.08E-06,0.236,0.698,136.051,187059,3,6
Swimming,Maple Glider,36,0.715,0.432,9,-6.769,1,0.0275,0.724,0.000109,0.164,0.175,109.927,4.206883333,4,0
Swirlies,Pancake,42,0.173,0.811,6,-11.903,1,0.0809,0.000111,0.153,0.403,0.205,120.177,195613,4,6
Swirlies,Pancake,42,0.173,0.811,6,-11.903,1,0.0809,0.000111,0.153,0.403,0.205,120.177,195613,4,10
Swiss Portrait,Cassette,40,0.591,0.732,10,-8.522,1,0.0329,0.435,0.924,0.148,0.712,117.981,218450,4,6
Switch,A Bit Patchy,41,0.745,0.572,11,-7.57,0,0.0657,0.00578,0.857,0.667,0.58,126.04,460000,4,6
Switchfoot,i need you (to be wrong),58,0.696,0.434,7,-9.954,1,0.0333,0.692,0.122,0.113,0.463,116.011,213289,4,1
Switchfoot,Dare You To Move,4,0.421,0.891,4,-4.05,1,0.0386,0.00512,0.121,0.331,0.296,139.999,246813,4,10
Syberia,Empire of Oppression,29,0.369,0.897,7,-8.644,1,0.0528,3.06E-05,0.732,0.0805,0.255,169.985,367547,4,8
Sycco,Germs,45,0.656,0.763,6,-5.946,0,0.0845,0.102,2.43E-06,0.0373,0.903,144.952,231972,4,6
Syd,Missing Out,54,0.705,0.528,11,-5.582,1,0.0416,0.00761,0.00412,0.129,0.272,119.816,239744,4,9
Sylvan Esso,Ferris Wheel,57,0.836,0.74,9,-4.77,0,0.057,0.0622,0.0034,0.121,0.445,101.986,177920,4,6
Sylvan Esso,Ferris Wheel,57,0.836,0.74,9,-4.77,0,0.057,0.0622,0.0034,0.121,0.445,101.986,177920,4,9
Sylvester Cotton,Three Cent Stamp Blues,5,0.638,0.237,6,-11.395,1,0.0411,0.931,0.0154,0.0997,0.475,132.959,159219,4,2
Sylvester Cotton,When I'm Gone,4,0.569,0.249,11,-12.789,1,0.0421,0.96,0.305,0.0817,0.462,105.513,169348,4,2
Sylvester Weaver,Guitar Rag,36,0.467,0.122,2,-22.241,1,0.0366,0.954,0.902,0.132,0.411,111.256,178333,4,2
Synapson,Toujours (feat. Tim Dup & Lass),44,0.782,0.618,3,-9.434,1,0.068,0.475,6.96E-05,0.117,0.502,130.009,201231,4,6
Syrup,Sunlit Days,46,0.747,0.351,6,-11.993,1,0.53,0.507,2.46E-06,0.125,0.378,86.928,218240,4,5
System Of A Down,Toxicity,78,0.413,0.873,8,-4.151,1,0.0536,0.000264,0.00249,0.204,0.48,116.68,218933,3,8
System Of A Down,Sugar,70,0.451,0.889,1,-2.693,1,0.261,0.00167,0.00215,0.258,0.586,131.073,153800,4,8
System Of A Down,Chop Suey!,80,0.417,0.934,7,-3.908,0,0.119,0.000278,0.0015,0.132,0.287,127.066,210240,4,8
System Of A Down,Snowblind,37,0.394,0.852,8,-7.449,1,0.0742,0.00533,0.449,0.35,0.553,148.188,280293,4,8
System Of A Down,Chop Suey!,80,0.417,0.934,7,-3.908,0,0.119,0.000278,0.0015,0.132,0.287,127.066,210240,4,9
System Of A Down,Sugar,70,0.451,0.889,1,-2.693,1,0.261,0.00167,0.00215,0.258,0.586,131.073,153800,4,10
System Of A Down,Shame,38,0.467,0.849,5,-4.646,1,0.171,0.00312,0.045,0.119,0.764,120.229,160667,4,10
System Of A Down,Chop Suey!,80,0.417,0.934,7,-3.908,0,0.119,0.000278,0.0015,0.132,0.287,127.066,210240,4,10
System Of A Down,Protect The Land,67,0.432,0.886,8,-3.991,1,0.0341,9.20E-05,4.74E-05,0.338,0.248,76.04,307645,4,10
SZA,Good Days,89,0.436,0.655,1,-8.37,0,0.0583,0.499,8.10E-06,0.688,0.412,121.002,279204,4,5
SZA,Good Days,89,0.436,0.655,1,-8.37,0,0.0583,0.499,8.10E-06,0.688,0.412,121.002,279204,4,9
T Garcia,Poquito,54,0.844,0.785,11,-5.405,0,0.0833,0.343,0.00011,0.505,0.454,99.992,171211,4,9
T. Rex,Bang a Gong (Get It On) - 2003 Remaster,63,0.729,0.818,2,-9.992,1,0.0732,0.157,0.284,0.195,0.906,125.814,4.45,4,10
T. Rex,Life's A Gas,44,0.606,0.475,7,-9.344,1,0.044,0.224,0.000901,0.113,0.844,125.963,143147,4,10
T. Rex,Jeepster,49,0.394,0.863,9,-6.239,1,0.101,0.0157,0.0116,0.0609,0.907,193.552,247773,4,10
T.G. Sheppard,Do You Wanna Go to Heaven,34,0.651,0.527,1,-12.564,1,0.0283,0.559,0.00104,0.107,0.698,90.619,3.178883333,4,4
T.G. Sheppard,Party Time,42,0.586,0.535,5,-11.517,1,0.0274,0.527,0.0162,0.143,0.759,99.799,3.545116667,4,4
T≈çth,Turnaround (Cocaine Song),32,0.502,0.526,11,-7.78,1,0.0666,0.735,3.43E-05,0.294,0.464,179.69,203498,4,1
T≈çth,Turnaround (Cocaine Song),32,0.502,0.526,11,-7.78,1,0.0666,0.735,3.43E-05,0.294,0.464,179.69,203498,4,6
Taake,Myr,39,0.111,0.994,11,-4.578,0,0.149,5.78E-06,0.091,0.0633,0.0358,155.106,333893,4,8
Tad,Leafy Incline,44,0.24,0.863,11,-8.046,0,0.0402,1.58E-05,0.416,0.0944,0.331,75.591,210533,4,10
Tails,second thoughts,44,0.707,0.704,5,-8.159,1,0.0416,0.658,0.097,0.0799,0.138,134.007,252537,4,6
Taj Mahal,All Around The World,35,0.782,0.846,2,-5.69,1,0.0284,0.00415,0.00153,0.0603,0.892,106.997,202160,4,2
Taj Mahal,Diving Duck Blues,49,0.603,0.265,8,-11.627,1,0.0372,0.806,1.65E-06,0.12,0.71,131.188,268347,4,2
Taj Mahal,Leaving Trunk,56,0.542,0.502,3,-10.607,0,0.0515,0.195,0.00812,0.174,0.948,174.11,289560,4,2
Taj Mahal,Catfish Blues,19,0.577,0.482,7,-11.352,1,0.0352,0.833,0.0999,0.0944,0.813,104.237,329867,4,2
Tak√©nobu,Fight to Make It Up,40,0.701,0.323,5,-10.418,1,0.0326,0.923,0.471,0.0927,0.403,124.022,342401,3,1
Takatak,Fault Lines,26,0.487,0.953,8,-5.394,1,0.104,0.000203,0.00299,0.503,0.249,140.001,352813,4,8
Taken By Trees,Sweet Child O' Mine,57,0.545,0.488,3,-10.95,1,0.0282,0.75,0.336,0.0779,0.447,118.118,302880,4,6
Taking Back Sunday,Bullet With Butterfly Wings,43,0.32,0.869,1,-7.341,1,0.0665,0.000113,0.195,0.0961,0.457,121.949,272093,4,10
Tal Bachman,She's so High,72,0.537,0.84,9,-4.626,1,0.0363,0.2,2.15E-06,0.0998,0.211,124.269,224693,4,10
Tal Segev,◊ô◊ù ◊ë◊§◊®◊ô◊ñ,24,0.63,0.813,7,-6.284,1,0.0412,0.0856,4.29E-06,0.376,0.375,121.962,198211,4,9
Talat Mahmood,Jalte Hain Jiske Liye,24,0.5,0.245,1,-10.208,1,0.03,0.929,1.50E-06,0.108,0.507,83.957,4.108216667,3,3
Taleban Dooda,More Than Average,48,0.774,0.645,10,-5.531,1,0.321,0.197,2.85E-06,0.22,0.415,76.552,183286,4,5
Taletta,Nancy Knew,31,0.447,0.551,9,-9.418,1,0.038,0.452,0.00564,0.116,0.362,177.875,177213,4,1
Taletta,Nancy Knew,31,0.447,0.551,9,-9.418,1,0.038,0.452,0.00564,0.116,0.362,177.875,177213,4,10
Talibah Safiya,Animal Kingdom,35,0.719,0.625,8,-11.06,1,0.0441,0.116,0.000401,0.0314,0.791,121.672,214728,4,1
Talk Talk,Life's What You Make It - 1997 Remaster,60,0.525,0.804,1,-7.575,1,0.0321,0.00367,0.285,0.0382,0.935,91.951,268893,4,10
Talk to the Lord,Natalie Bergman,33,0.753,0.48,6,-8.433,0,0.0435,0.933,0.000176,0.287,0.358,136.798,3.450966667,4,0
Talking Heads,Psycho Killer - 2005 Remaster,73,0.721,0.521,2,-8.123,1,0.0613,0.0708,0.00545,0.127,0.942,123.118,261413,4,1
Talking Heads,Take Me to the River,3,0.66,0.485,2,-8.101,1,0.0258,0.244,0.0102,0.0585,0.828,99.828,302520,4,1
Talking Heads,Once in a Lifetime - 2005 Remaster,70,0.644,0.919,2,-6.289,1,0.0561,0.181,0.134,0.622,0.871,117.459,259907,4,6
Talking Heads,Take Me to the River,3,0.66,0.485,2,-8.101,1,0.0258,0.244,0.0102,0.0585,0.828,99.828,302520,4,6
Talking Heads,Once in a Lifetime - 2005 Remaster,69,0.644,0.919,2,-6.289,1,0.0561,0.181,0.134,0.622,0.871,117.459,4.33178333,4,10
Talking Heads,Once in a Lifetime - 2005 Remaster,70,0.644,0.919,2,-6.289,1,0.0561,0.181,0.134,0.622,0.871,117.459,259907,4,10
Talking Heads,(Nothing But) Flowers,45,0.603,0.848,4,-5.364,0,0.0423,0.0628,0.000133,0.211,0.897,120.764,333000,4,10
Talking Heads,Girlfriend Is Better - 2005 Remaster,51,0.865,0.752,7,-6.493,1,0.0941,0.0892,0.000626,0.0401,0.966,118.649,343427,4,10
Tall Juan,Atlantico,27,0.6,0.51,9,-8.318,1,0.0446,0.16,0.000314,0.424,0.512,120.4,190297,4,1
Tamar Eisenman,Ding Dong,8,0.541,0.745,4,-7.888,1,0.0569,0.42,0.00443,0.111,0.432,130.096,255199,4,6
TamaRadah,◊™◊ú◊™◊†◊ô◊ù,17,0.605,0.476,10,-7.989,0,0.0653,0.701,5.86E-06,0.0821,0.67,170.236,196521,4,10
Tame Impala,Lost In Yesterday,71,0.569,0.84,1,-4.123,1,0.118,0.0295,0.000118,0.0995,0.749,183.059,249587,3,6
Tame Impala,Elephant,70,0.598,0.553,9,-6.742,0,0.0397,0.562,0.157,0.257,0.533,123.075,211227,4,6
Tame Impala,Breathe Deeper,68,0.664,0.848,11,-4.51,0,0.0322,0.0245,0.000127,0.172,0.502,104.998,372867,4,6
Tame Impala,The Less I Know The Better,84,0.64,0.74,4,-4.083,1,0.0284,0.0115,0.00678,0.167,0.785,116.879,216320,4,9
Tame Impala,Remember Me,52,0.631,0.851,7,-5.871,1,0.04,0.392,0.0647,0.57,0.469,107.008,261040,4,10
Tamikrest,Aratane N' Adagh,18,0.48,0.382,10,-9.017,0,0.0339,0.976,0.911,0.113,0.102,144.069,312333,3,2
Tamikrest,Mawarniha Tartit,41,0.661,0.693,9,-10.965,1,0.0396,0.609,0.799,0.136,0.944,155.125,218076,4,2
Tamikrest,Tisnant an Chatma,42,0.329,0.887,6,-5.06,0,0.0516,0.331,0.82,0.085,0.565,156.898,290800,4,2
Tamino,Cigar,53,0.589,0.382,6,-9.56,0,0.0283,0.567,0.000203,0.0884,0.209,77.996,247133,4,1
Tammy Wynette,You and Me,36,0.458,0.234,8,-14.843,1,0.0273,0.584,0.00029,0.182,0.197,77.317,3.34045,3,4
Tampa Red,Anna Lou Blues,34,0.555,0.393,10,-11.949,1,0.0327,0.965,0.015,0.151,0.782,102.5,174158,4,2
Tampa Red,You Missed A Good Man,18,0.753,0.22,8,-15.902,1,0.0362,0.994,0.0493,0.121,0.738,88.053,214227,4,2
Tamuz,◊õ◊õ◊î ◊ê◊™ ◊®◊¶◊ô◊™ ◊ê◊ï◊™◊ô,32,0.528,0.598,5,-9.096,1,0.0464,0.000911,0.0625,0.542,0.676,159.361,328800,4,10
Tan Cologne,Cave Vaults on the Moon in New Mexico,20,0.343,0.372,8,-12.89,0,0.0334,0.647,0.938,0.0754,0.219,135.454,265333,3,6
Tandra,Marching to Infinity,36,0.243,0.987,4,-4.011,0,0.293,0.0016,0.0372,0.158,0.112,130.032,381120,4,8
Tandy Love,Indian Zone Drum Killer Inc.,34,0.326,0.771,5,-9.388,0,0.043,0.0215,0.383,0.113,0.89,165.669,205160,4,10
Taner √ñng√ºr,Zehra,21,0.699,0.243,9,-17.724,0,0.0285,0.806,0.00117,0.153,0.321,99.946,283200,4,10
Tangent,The Origin of Structures,27,0.427,0.394,2,-22.414,1,0.0658,0.828,0.903,0.126,0.111,180.111,273827,4,6
Tango,Rodrigo Amarante,44,0.566,0.646,5,-9.456,1,0.0308,0.646,0.581,0.168,0.572,114.844,3.708233333,4,0
Tantara,Punish the Punisher,18,0.577,0.974,7,-5.491,1,0.0993,5.18E-05,0.264,0.0722,0.178,102.501,300293,4,8
Tapeworms,Magic Pierrot,17,0.38,0.878,2,-7.572,1,0.0584,0.000586,0.731,0.2,0.0627,164.002,191090,4,6
Taproot,Poem,59,0.364,0.912,7,-2.968,1,0.107,0.000104,0.0025,0.086,0.666,105.368,189200,4,8
Tartalo Music,Jaun Zuria,41,0.488,0.621,4,-12.605,0,0.0296,0.0728,0.934,0.0847,0.557,98.091,149388,4,8
Tash Sultana,Willow Tree (feat. Jerome Farah),45,0.379,0.734,8,-5.648,0,0.204,0.188,0.00011,0.146,0.515,174.952,199062,4,6
Tash Sultana,Mystik,54,0.548,0.699,2,-7.149,0,0.0517,0.0223,0.000392,0.0903,0.308,132.798,249296,4,6
Tash Sultana,Blame It On Society,56,0.624,0.559,9,-6.932,1,0.0465,0.469,0.000109,0.181,0.529,92.973,298350,4,6
Tash Sultana,Jungle,67,0.589,0.699,1,-5.883,0,0.0291,0.285,8.11E-05,0.0881,0.496,145.997,315603,4,9
Tate McRae,bad ones,74,0.692,0.431,6,-11.884,1,0.0335,0.305,1.39E-05,0.132,0.327,138.925,183133,4,9
Tatiana Hazel,Tired of Being Myself,30,0.644,0.639,5,-8.597,1,0.0364,0.0831,0.0115,0.212,0.63,89.936,221388,4,6
TATRAN,Lemon,29,0.341,0.642,10,-8.132,1,0.035,0.0314,0.827,0.0892,0.391,187.797,302073,4,6
Taylor Malkov,◊ê◊î◊ú◊ü,35,0.753,0.738,6,-5.598,0,0.0405,0.202,0.000532,0.0564,0.761,139.989,204444,4,9
Taylor McCall,The Devil Wants to Dance Again (OurVinyl Sessions),33,0.345,0.866,5,-8.221,1,0.0547,0.0827,0.0145,0.0786,0.448,152.295,320706,4,10
Taylor Swift,willow,81,0.392,0.574,7,-9.195,1,0.17,0.833,0.00179,0.145,0.529,81.112,214707,4,9
Taylor Swift,Delicate,77,0.75,0.404,9,-10.178,0,0.0682,0.216,0.000357,0.0911,0.0499,95.045,232253,4,9
Taylor Swift,Out Of The Woods,67,0.553,0.841,7,-6.937,1,0.0396,0.000743,1.19E-05,0.341,0.338,92.008,235800,4,9
Taylor Swift,exile (feat. Bon Iver),79,0.298,0.38,6,-8.426,1,0.0287,0.778,5.62E-05,0.11,0.152,75.602,285634,4,9
Taylor Swift,evermore (feat. Bon Iver),69,0.39,0.27,1,-10.673,1,0.0308,0.937,0.00227,0.111,0.32,125.177,304107,5,9
T-Bone Walker,Evil Hearted Woman - Alternate Take,30,0.624,0.26,1,-11.64,1,0.0621,0.904,0.0263,0.0825,0.551,51,156933,4,2
T-Bone Walker,T-Bone Shuffle,33,0.656,0.396,8,-13.577,1,0.0329,0.817,0.133,0.127,0.798,132.088,170000,4,2
T-Bone Walker,Call It Stormy Monday (But Tuesday Is Just As Bad),4,0.659,0.166,2,-14.523,0,0.0753,0.877,0.0502,0.101,0.345,49.32,186973,4,2
TDJ,Open Air,37,0.667,0.51,1,-10.133,1,0.0436,0.176,0.00283,0.0857,0.16,141.077,251555,4,1
TDJ,Lalala (Want Somebody),26,0.649,0.712,8,-6.153,1,0.0416,0.0013,0.672,0.107,0.285,123.009,366045,4,6
Teams,Stunts,32,0.702,0.852,6,-6.337,1,0.101,0.00109,0.893,0.102,0.519,97.085,326374,4,6
Teapacks,◊ú◊û◊î ◊î◊ú◊õ◊™ ◊û◊û◊†◊ï,23,0.65,0.766,10,-5.938,0,0.0429,0.0178,0.000139,0.115,0.926,110.302,186653,4,9
Tears For Fears,Mad World,65,0.647,0.896,4,-5.949,1,0.0509,0.0709,0.0505,0.0614,0.953,118.729,215400,4,6
Tears For Fears,Everybody Wants To Rule The World,83,0.645,0.795,7,-12.095,1,0.0527,0.347,0.00389,0.104,0.535,112.067,251489,4,10
Tears For Fears,Woman In Chains,68,0.434,0.609,5,-8.295,1,0.0306,0.0232,0.00108,0.0557,0.372,159.994,391000,4,10
TED,Rupantara - Instrumental Version,11,0.645,0.475,4,-13.727,0,0.0455,0.0368,0.847,0.0984,0.0793,110.003,248727,4,6
TED,Suka - Instrumental Version,15,0.64,0.18,6,-20.394,0,0.0322,0.79,0.943,0.0647,0.251,129.998,317538,4,6
Ted Lightfoot,All Of You,41,0.549,0.125,3,-18.696,1,0.0463,0.962,0.938,0.11,0.163,121.251,2.498666667,4,7
Ted Nugent,Wango Tango,46,0.494,0.939,2,-6.889,1,0.296,0.0385,0.000546,0.708,0.552,171.233,289307,4,8
Ted Nugent,Stranglehold,67,0.484,0.711,2,-7.784,1,0.0331,0.0183,0.173,0.0941,0.49,148.189,8.38445,4,10
Teddy Neguse,◊ñ◊î ◊ë◊ì◊ù ◊©◊ú◊ô,44,0.601,0.773,7,-5.923,1,0.213,0.122,0.00245,0.0555,0.675,94.418,169413,3,5
Teddy Neguse,◊™.◊ñ,27,0.88,0.596,1,-6.465,1,0.0998,0.232,0.000262,0.116,0.389,144.918,149295,4,5
Teddy Wilson,Fools Rush In,48,0.633,0.12,5,-20.066,0,0.0428,0.971,0.871,0.121,0.456,115.51,2.484533333,3,7
Teddy Wilson,As Times Goes By,38,0.44,0.267,8,-15.612,1,0.0465,0.872,0.903,0.284,0.287,90.907,3.129116667,4,7
Tedeschi Trucks Band,Alabama - Live,39,0.424,0.746,9,-4.912,0,0.0368,0.366,0.000944,0.15,0.437,81.202,206672,4,2
Tedeschi Trucks Band,Part of Me,55,0.679,0.608,7,-8.334,1,0.034,0.434,1.33E-05,0.0942,0.735,111.803,246573,4,2
Tedeschi Trucks Band,All That I Need,33,0.602,0.694,9,-7.988,1,0.0297,0.308,0.0134,0.122,0.716,109.487,311640,4,2
Tedeschi Trucks Band,Keep On Growing - Live,41,0.327,0.824,2,-10.013,1,0.053,0.0248,0.0972,0.968,0.434,96.333,650747,4,2
Tedeschi Trucks Band,Midnight In Harlem (Swamp Raga intro with Little Martha) - Live,39,0.307,0.381,4,-12.349,1,0.0408,0.449,0.0725,0.962,0.234,150.358,623387,4,10
Teenage Bad Girl,Cocotte,25,0.67,0.834,10,-4.174,0,0.496,0.000219,0.855,0.0843,0.626,126.972,262240,4,1
Teenage Fanclub,Fallin',44,0.77,0.567,6,-13.372,0,0.0568,0.0911,0.000418,0.135,0.893,88.01,265573,4,10
Teenage Wrist,Silverspoon,44,0.368,0.812,9,-5.633,1,0.0342,6.23E-05,0.00254,0.325,0.357,150.017,222588,4,10
TeeZandos,Page 45,45,0.649,0.57,9,-7.537,0,0.213,0.648,1.26E-06,0.114,0.463,139.831,240000,4,5
Teia Elaine,Letter,26,0.586,0.636,4,-4.195,0,0.125,0.512,3.24E-06,0.145,0.151,149.636,203200,4,1
Tekno,PuTTin,50,0.592,0.642,6,-6.576,0,0.0544,0.314,0.342,0.0932,0.653,199.903,155250,4,9
